day,month,year,modern_site_code,historical_site_code,start_time,number,time_seg,HSF,notes,scientific_name,common_name,species_code,order,family
8,5,2021,AVLC2,AVLC,6:35,1,3,H,,Montecincla cachinnans,Nilgiri Laughingthrush,NILA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
22,3,2021,AVLC2,AVLC,7:01,2,1,H,,Sholicola major,Nilgiri Sholakili,NISH,Passeriformes,Muscicapidae (Old World Flycatchers)
8,5,2021,AVLC2,AVLC,6:35,1,1,H,,Sholicola major,Nilgiri Sholakili,NISH,Passeriformes,Muscicapidae (Old World Flycatchers)
8,5,2021,AVLC2,AVLC,6:35,1,1,H/S,,Sholicola major,Nilgiri Sholakili,NISH,Passeriformes,Muscicapidae (Old World Flycatchers)
22,3,2021,AVLC2,AVLC,7:01,1,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
8,5,2021,AVLC2,AVLC,6:35,1,2,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
29,12,2020,AVLC2,AVLC,7:44,1,2,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
29,12,2020,AVLC2,AVLC,7:44,2,2,H/S,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
22,3,2021,AVLC2,AVLC,7:01,3,1,H,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
8,5,2021,AVLC2,AVLC,6:35,6,1,H,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
8,5,2021,AVLC2,AVLC,6:35,2,1,H/S,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
8,5,2021,AVLC2,AVLC,6:35,3,2,H/S,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
29,12,2020,AVLC2,AVLC,7:44,2,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
29,12,2020,AVLC2,AVLC,7:44,2,2,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
22,3,2021,AVLC2,AVLC,7:01,1,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
22,3,2021,AVLC2,AVLC,7:01,1,3,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
8,5,2021,AVLC2,AVLC,6:35,1,2,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
8,5,2021,AVLC2,AVLC,6:35,1,3,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
29,12,2020,AVLC2,AVLC,7:44,1,2,H,,Loriculus vernalis,Vernal Hanging-Parrot,VHPA,Psittaciformes,Psittaculidae (Old World Parrots)
22,3,2021,AVLC2,AVLC,7:01,1,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
8,5,2021,AVLC2,AVLC,6:35,2,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
24,12,2020,BGOT1,BGOT,9:05,1,1,H,,Dicrurus leucophaeus,Ashy Drongo,ASDR,Passeriformes,Dicruridae (Drongos)
27,2,2021,BGOT1,BGOT,7:49,1,1,S,,Dicrurus leucophaeus,Ashy Drongo,ASDR,Passeriformes,Dicruridae (Drongos)
24,12,2020,BGOT1,BGOT,9:05,3,1,H,,Ficedula nigrorufa,Black-and-orange Flycatcher,BAOF,Passeriformes,Muscicapidae (Old World Flycatchers)
27,2,2021,BGOT1,BGOT,7:49,1,1,H,,Ficedula nigrorufa,Black-and-orange Flycatcher,BAOF,Passeriformes,Muscicapidae (Old World Flycatchers)
27,2,2021,BGOT1,BGOT,7:49,2,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
24,12,2020,BGOT1,BGOT,9:05,1,3,H,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
27,2,2021,BGOT1,BGOT,7:49,5,1,H,,Parus cinereus,Cinereous Tit,CITI,Passeriformes,"Paridae (Tits, Chickadees, and Titmice)"
27,2,2021,BGOT1,BGOT,7:49,1,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
24,12,2020,BGOT1,BGOT,9:05,2,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
27,2,2021,BGOT1,BGOT,7:49,1,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
27,2,2021,BGOT1,BGOT,7:49,1,1,H,,Motacilla cinerea,Gray Wagtail,GREW,Passeriformes,Motacillidae (Wagtails and Pipits)
27,2,2021,BGOT1,BGOT,7:49,2,2,S,,Hirundo domicola,Hill Swallow,HISW,Passeriformes,Hirundinidae (Swallows)
27,2,2021,BGOT1,BGOT,7:49,2,1,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
27,2,2021,BGOT1,BGOT,7:49,1,2,H,,Larvivora brunnea,Indian Blue Robin,IBRO,Passeriformes,Muscicapidae (Old World Flycatchers)
27,2,2021,BGOT1,BGOT,7:49,1,3,H,,Acridotheres fuscus,Jungle Myna,JUMY,Passeriformes,Sturnidae (Starlings)
24,12,2020,BGOT1,BGOT,9:05,2,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
24,12,2020,BGOT1,BGOT,9:05,1,2,F,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
24,12,2020,BGOT1,BGOT,9:05,3,3,F,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
27,2,2021,BGOT1,BGOT,7:49,6,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
24,12,2020,BGOT1,BGOT,9:05,1,2,H,,Phylloscopus magnirostris,Large-billed Leaf Warbler,LBLW,Passeriformes,Phylloscopidae (Leaf Warblers)
27,2,2021,BGOT1,BGOT,7:49,2,1,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
24,12,2020,BGOT1,BGOT,9:05,2,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
24,12,2020,BGOT1,BGOT,9:05,1,3,S,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
24,12,2020,BGOT1,BGOT,9:05,2,3,S,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
27,2,2021,BGOT1,BGOT,7:49,1,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
27,2,2021,BGOT1,BGOT,7:49,1,2,S,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
27,2,2021,BGOT1,BGOT,7:49,1,3,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
27,2,2021,BGOT1,BGOT,7:49,1,1,S,,Sholicola major,Nilgiri Sholakili,NISH,Passeriformes,Muscicapidae (Old World Flycatchers)
27,2,2021,BGOT1,BGOT,7:49,1,1,H,,Sholicola major,Nilgiri Sholakili,NISH,Passeriformes,Muscicapidae (Old World Flycatchers)
27,2,2021,BGOT1,BGOT,7:49,1,2,H,,Copsychus saularis,Oriental-Magpie Robin,OMRO,Passeriformes,Turdidae (Thrushes and Allies)
24,12,2020,BGOT1,BGOT,9:05,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
27,2,2021,BGOT1,BGOT,7:49,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
27,2,2021,BGOT1,BGOT,7:49,1,2,S,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
24,12,2020,BGOT1,BGOT,9:05,3,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
27,2,2021,BGOT1,BGOT,7:49,4,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
27,2,2021,BGOT1,BGOT,7:49,1,1,S,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
27,2,2021,BGOT1,BGOT,7:49,2,1,H,,Rhipidura albogularis,Spot-breasted Fantail,SBFA,,
27,2,2021,BGOT1,BGOT,7:49,1,3,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
27,2,2021,BGOT1,BGOT,7:49,1,3,H,,Phylloscopus affinis,Tickell's Leaf Warbler,TLWA,Passeriformes,Phylloscopidae (Leaf Warblers)
24,12,2020,BGOT1,BGOT,9:05,1,2,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
24,12,2020,BGOT1,BGOT,9:05,1,2,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
24,12,2020,BGOT1,BGOT,9:05,1,3,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
27,2,2021,BGOT1,BGOT,7:49,2,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
26,12,2020,BVLR1,BVLR,7:07,1,1,H,,Alcippe poioicephala,Brown-cheeked Fulvetta,BCFU,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
9,3,2021,BVLR1,BVLR,6:26,2,1,H,,Alcippe poioicephala,Brown-cheeked Fulvetta,BCFU,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
4,5,2021,BVLR1,BVLR,7:38,1,2,H,,Alcippe poioicephala,Brown-cheeked Fulvetta,BCFU,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
4,5,2021,BVLR1,BVLR,7:38,1,2,H,,Alcippe poioicephala,Brown-cheeked Fulvetta,BCFU,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
9,3,2021,BVLR1,BVLR,6:26,1,3,H,,Hypothymis azurea,Black-naped Monarch,BNMO,Passeriformes,Monarchidae (Monarch Flycatchers)
9,3,2021,BVLR1,BVLR,6:26,1,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
9,3,2021,BVLR1,BVLR,6:26,2,1,H,,Strix leptogrammica,Brown Wood-Owl,BWOW,Strigiformes,Strigidae (Owls)
26,12,2020,BVLR1,BVLR,7:07,3,1,H,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
9,3,2021,BVLR1,BVLR,6:26,1,1,H,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
4,5,2021,BVLR1,BVLR,7:38,2,1,H,,Leptocoma minima,Crimson-backed Sunbird,CBSU,Passeriformes,Nectariniidae (Sunbirds and Spiderhunters)
26,12,2020,BVLR1,BVLR,7:07,1,2,H,,Rubigula gularis,Flame-throated Bulbul,FTBU,Passeriformes,Pycnonotidae (Bulbuls)
9,3,2021,BVLR1,BVLR,6:26,1,1,H,,Buceros bicornis,Great Hornbill,GRHO,Bucerotiformes,Bucerotidae (Hornbills)
26,12,2020,BVLR1,BVLR,7:07,1,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
9,3,2021,BVLR1,BVLR,6:26,1,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
9,3,2021,BVLR1,BVLR,6:26,1,3,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
4,5,2021,BVLR1,BVLR,7:38,1,1,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
9,3,2021,BVLR1,BVLR,6:26,2,1,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
4,5,2021,BVLR1,BVLR,7:38,1,2,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
26,12,2020,BVLR1,BVLR,7:07,2,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
9,3,2021,BVLR1,BVLR,6:26,1,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
4,5,2021,BVLR1,BVLR,7:38,1,2,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
26,12,2020,BVLR1,BVLR,7:07,1,1,H,,Phylloscopus nitidus,Green Warbler,GRNW,Passeriformes,Phylloscopidae (Leaf Warblers)
9,3,2021,BVLR1,BVLR,6:26,2,2,H,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
9,3,2021,BVLR1,BVLR,6:26,1,3,S,,Turdus simillimus,Indian Blackbird,INBL,Passeriformes,Turdidae (Thrushes and Allies)
9,3,2021,BVLR1,BVLR,6:26,1,1,H,,Larvivora brunnea,Indian Blue Robin,IBRO,Passeriformes,Muscicapidae (Old World Flycatchers)
26,12,2020,BVLR1,BVLR,7:07,1,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
4,5,2021,BVLR1,BVLR,7:38,2,1,H,,Corvus macrorhynchos,Large-billed Crow,LBCR,Passeriformes,"Corvidae (Crows, Jays, and Magpies)"
26,12,2020,BVLR1,BVLR,7:07,1,1,H,,Phylloscopus magnirostris,Large-billed Leaf Warbler,LBLW,Passeriformes,Phylloscopidae (Leaf Warblers)
4,5,2021,BVLR1,BVLR,7:38,1,3,H,,Phylloscopus magnirostris,Large-billed Leaf Warbler,LBLW,Passeriformes,Phylloscopidae (Leaf Warblers)
9,3,2021,BVLR1,BVLR,6:26,2,2,H,,Myophonus horsfieldii,Malabar Whistling-Thrush,MWTH,Passeriformes,Muscicapidae (Old World Flycatchers)
4,5,2021,BVLR1,BVLR,7:38,2,1,H,,Myophonus horsfieldii,Malabar Whistling-Thrush,MWTH,Passeriformes,Muscicapidae (Old World Flycatchers)
9,3,2021,BVLR1,BVLR,6:26,1,1,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
4,5,2021,BVLR1,BVLR,7:38,1,3,H,,Eumyias albicaudatus,Nilgiri Flycatcher,NIFL,Passeriformes,Muscicapidae (Old World Flycatchers)
26,12,2020,BVLR1,BVLR,7:07,1,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
4,5,2021,BVLR1,BVLR,7:38,1,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
9,3,2021,BVLR1,BVLR,6:26,1,2,H,,Sholicola major,Nilgiri Sholakili,NISH,Passeriformes,Muscicapidae (Old World Flycatchers)
4,5,2021,BVLR1,BVLR,7:38,1,1,H,,Sholicola major,Nilgiri Sholakili,NISH,Passeriformes,Muscicapidae (Old World Flycatchers)
26,12,2020,BVLR1,BVLR,7:07,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
9,3,2021,BVLR1,BVLR,6:26,3,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
26,12,2020,BVLR1,BVLR,7:07,1,3,H,,Perdicula erythrorhyncha,Painted Bush Quail,PBQU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
4,5,2021,BVLR1,BVLR,7:38,1,3,H,,Perdicula erythrorhyncha,Painted Bush Quail,PBQU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
4,5,2021,BVLR1,BVLR,7:38,1,1,H,,Pellorneum ruficeps,Puff-throated Babbler,PTBA,Passeriformes,Pellorneidae (Ground Babblers and Allies)
9,3,2021,BVLR1,BVLR,6:26,1,3,H,,Galloperdix spadicea,Red Spurfowl,RESP,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
26,12,2020,BVLR1,BVLR,7:07,5,3,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
4,5,2021,BVLR1,BVLR,7:38,1,1,S,,Accipiter badius,Shikra,SHIK,Accipitriformes,"Accipitridae (Hawks, Eagles, and Kites)"
4,5,2021,BVLR1,BVLR,7:38,3,1,H,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
4,5,2021,BVLR1,BVLR,7:38,3,3,S,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
26,12,2020,BVLR1,BVLR,7:07,1,3,H,,Picus xanthopygaeus,Streak-throated Woodpecker,STWO,Piciformes,Picidae (Woodpeckers)
26,12,2020,BVLR1,BVLR,7:07,2,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
9,3,2021,BVLR1,BVLR,6:26,2,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
4,5,2021,BVLR1,BVLR,7:38,1,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
9,3,2021,BVLR1,BVLR,6:26,1,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
4,5,2021,BVLR1,BVLR,7:38,1,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
26,12,2020,BVLR1,BVLR,7:07,1,2,H,,Pterorhinus delesserti,Wayanad Laughingthrush,WALA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
26,12,2020,BVLR1,BVLR,7:07,3,1,H,,Iole indica,Yellow-browed Bulbul,YBBU,Passeriformes,Pycnonotidae (Bulbuls)
9,3,2021,BVLR1,BVLR,6:26,1,1,H,,Iole indica,Yellow-browed Bulbul,YBBU,Passeriformes,Pycnonotidae (Bulbuls)
4,5,2021,BVLR1,BVLR,7:38,4,2,H,,Iole indica,Yellow-browed Bulbul,YBBU,Passeriformes,Pycnonotidae (Bulbuls)
11,2,2021,BVLR2,BVLR,7:05,1,2,H,,Irena puella,Asian Fairy-bluebird,AFBL,Passeriformes,Irenidae (Fairy-bluebirds)
11,3,2021,BVLR2,BVLR,8:14,1,1,H,,Irena puella,Asian Fairy-bluebird,AFBL,Passeriformes,Irenidae (Fairy-bluebirds)
11,2,2021,BVLR2,BVLR,7:05,3,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
11,3,2021,BVLR2,BVLR,8:14,1,1,H,,Acrocephalus dumetorum,Blyth's Reed Warbler,BRWA,Passeriformes,Acrocephalidae (Reed Warblers and Allies)
11,3,2021,BVLR2,BVLR,8:14,1,1,H,,Hemipus picatus,Bar-winged Flycatcher-shrike,BWFS,Passeriformes,"Vangidae (Vangas, Helmetshrikes, and Allies)"
11,2,2021,BVLR2,BVLR,7:05,1,2,H,,Orthotomus sutorius,Common Tailorbird,COTA,Passeriformes,Cisticolidae (Cisticolas and Allies)
11,3,2021,BVLR2,BVLR,8:14,1,2,H,,Centropus sinensis,Greater Coucal,GRCO,Cuculiformes,Cuculidae (Cuckoos)
11,3,2021,BVLR2,BVLR,8:14,2,2,S,,Chloropsis aurifrons,Golden-fronted Leafbird,GFLE,Passeriformes,Chloropseidae (Leafbirds)
11,3,2021,BVLR2,BVLR,8:14,1,2,H,,Culicicapa ceylonensis,Gray-headed Canary-Flycatcher,GHCF,Passeriformes,Stenostiridae (Fairy Flycatchers)
11,2,2021,BVLR2,BVLR,7:05,2,1,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
11,2,2021,BVLR2,BVLR,7:05,1,3,H,,Gallus sonneratii,Gray Junglefowl,GRJU,Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)"
11,2,2021,BVLR2,BVLR,7:05,2,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
11,3,2021,BVLR2,BVLR,8:14,1,1,H,,Phylloscopus trochiloides,Greenish Warbler,GRWA,Passeriformes,Phylloscopidae (Leaf Warblers)
11,3,2021,BVLR2,BVLR,8:14,1,1,S,,Phylloscopus nitidus,Green Warbler,GRNW,Passeriformes,Phylloscopidae (Leaf Warblers)
11,3,2021,BVLR2,BVLR,8:14,2,1,H,,Psittacula columboides,Malabar Parakeet,MAPA,Psittaciformes,Psittaculidae (Old World Parrots)
11,3,2021,BVLR2,BVLR,8:14,1,2,H,,Psittacula columboides,Malabar Parakeet,MAPA,Psittaciformes,Psittaculidae (Old World Parrots)
11,2,2021,BVLR2,BVLR,7:05,1,1,H,,Myophonus horsfieldii,Malabar Whistling-Thrush,MWTH,Passeriformes,Muscicapidae (Old World Flycatchers)
11,3,2021,BVLR2,BVLR,8:14,1,1,H,,Myophonus horsfieldii,Malabar Whistling-Thrush,MWTH,Passeriformes,Muscicapidae (Old World Flycatchers)
11,3,2021,BVLR2,BVLR,8:14,1,3,H,,Myophonus horsfieldii,Malabar Whistling-Thrush,MWTH,Passeriformes,Muscicapidae (Old World Flycatchers)
11,2,2021,BVLR2,BVLR,7:05,1,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
11,2,2021,BVLR2,BVLR,7:05,1,2,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
11,2,2021,BVLR2,BVLR,7:05,1,3,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
11,3,2021,BVLR2,BVLR,8:14,4,1,H,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
11,3,2021,BVLR2,BVLR,8:14,1,3,S,,Dicaeum concolor,Nilgiri Flowerpecker,NIFP,Passeriformes,Dicaeidae (Flowerpeckers)
11,2,2021,BVLR2,BVLR,7:05,1,1,S,,Pericrocotus flammeus,Orange Minivet,OM ,ORMI,Passeriformes
11,3,2021,BVLR2,BVLR,8:14,1,1,H,,Pericrocotus flammeus,Orange Minivet,OM ,ORMI,Passeriformes
11,3,2021,BVLR2,BVLR,8:14,1,2,H,,Pericrocotus flammeus,Orange Minivet,OM ,ORMI,Passeriformes
11,3,2021,BVLR2,BVLR,8:14,2,1,H,,Zosterops palpebrosus,Indian White Eye,IWEY,Passeriformes,Zosteropidae
11,2,2021,BVLR2,BVLR,7:05,1,2,H,,Pellorneum ruficeps,Puff-throated Babbler,PTBA,Passeriformes,Pellorneidae (Ground Babblers and Allies)
11,3,2021,BVLR2,BVLR,8:14,1,1,H,,Pellorneum ruficeps,Puff-throated Babbler,PTBA,Passeriformes,Pellorneidae (Ground Babblers and Allies)
11,3,2021,BVLR2,BVLR,8:14,3,3,S,,Argya subrufa,Rufous Babbler,RUBA,Passeriformes,Leiothrichidae (Laughingthrushes and Allies)
11,3,2021,BVLR2,BVLR,8:14,1,1,H,,Pycnonotus cafer,Red-vented Bulbul,RVBU,Passeriformes,Pycnonotidae (Bulbuls)
11,2,2021,BVLR2,BVLR,7:05,5,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
11,3,2021,BVLR2,BVLR,8:14,3,1,H,,Pycnonotus jocosus,Red-whiskered Bulbul,RWBU,Passeriformes,Pycnonotidae (Bulbuls)
11,2,2021,BVLR2,BVLR,7:05,1,2,H,,Streptopelia chinensis,Spotted Dove,SPDO,Columbiformes,Columbidae (Pigeons and Doves)
11,2,2021,BVLR2,BVLR,7:05,4,1,H,,Gracula indica,Southern Hill Myna,SHMY,Passeriformes,Sturnidae (Starlings)
11,2,2021,BVLR2,BVLR,7:05,2,3,H,,Gracula indica,Southern Hill Myna,SHMY,Passeriformes,Sturnidae (Starlings)
11,3,2021,BVLR2,BVLR,8:14,1,1,H,,Gracula indica,Southern Hill Myna,SHMY,Passeriformes,Sturnidae (Starlings)
11,3,2021,BVLR2,BVLR,8:14,1,3,H,,Gracula indica,Southern Hill Myna,SHMY,Passeriformes,Sturnidae (Starlings)
11,2,2021,BVLR2,BVLR,7:05,8,1,H,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
11,3,2021,BVLR2,BVLR,8:14,2,1,H,,Hypsipetes ganeesa,Square-tailed Bulbul,STBU,Passeriformes,Pycnonotidae (Bulbuls)
11,3,2021,BVLR2,BVLR,8:14,1,1,H,,Sitta frontalis,Velvet-fronted Nuthatch,VFNU,Passeriformes,Sittidae (Nuthatches)
11,2,2021,BVLR2,BVLR,7:05,3,1,H,,Loriculus vernalis,Vernal Hanging-Parrot,VHPA,Psittaciformes,Psittaculidae (Old World Parrots)
11,2,2021,BVLR2,BVLR,7:05,1,2,H,,Loriculus vernalis,Vernal Hanging-Parrot,VHPA,Psittaciformes,Psittaculidae (Old World Parrots)
11,2,2021,BVLR2,BVLR,7:05,2,3,H,,Loriculus vernalis,Vernal Hanging-Parrot,VHPA,Psittaciformes,Psittaculidae (Old World Parrots)
11,3,2021,BVLR2,BVLR,8:14,3,1,H,,Loriculus vernalis,Vernal Hanging-Parrot,VHPA,Psittaciformes,Psittaculidae (Old World Parrots)
11,2,2021,BVLR2,BVLR,7:05,2,2,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
11,3,2021,BVLR2,BVLR,8:14,2,1,H,,Psilopogon viridis,White-cheeked Barbet,WCBA,Piciformes,Megalaimidae (Asian Barbets)
11,2,2021,BVLR2,BVLR,7:05,3,1,H,,Iole indica,Yellow-browed Bulbul,YBBU,Passeriformes,Pycnonotidae (Bulbuls)
11,2,2021,BVLR2,BVLR,7:05,2,2,H,,Iole indica,Yellow-browed Bulbul,YBBU,Passeriformes,Pycnonotidae (Bulbuls)
11,3,2021,BVLR2,BVLR,8:14,3,1,H,,Iole indica,Yellow-browed Bulbul,YBBU,Passeriformes,Pycnonotidae (Bulbuls)
