years,sd_lwr,PXt,sd_upr,PXt_min,PXt_max,scientific_name
1964,0.584572039,0.63396818,0.68336432,0.14805293,1,Cuculus micropterus
1965,0.581555983,0.630996454,0.680436925,0.145165898,1,Cuculus micropterus
1966,0.578516463,0.628038658,0.677560853,0.142335163,1,Cuculus micropterus
1967,0.575465509,0.625094727,0.674723944,0.139559627,1,Cuculus micropterus
1968,0.572523669,0.622164595,0.671805521,0.136838214,1,Cuculus micropterus
1969,0.569473535,0.619248199,0.669022862,0.134169869,1,Cuculus micropterus
1970,0.566519218,0.616345473,0.666171727,0.131553557,1,Cuculus micropterus
1971,0.563493049,0.613456353,0.663419658,0.128988262,1,Cuculus micropterus
1972,0.560518542,0.610580777,0.660643011,0.126472991,1,Cuculus micropterus
1973,0.557620581,0.607718679,0.657816777,0.124006768,1,Cuculus micropterus
1974,0.554746025,0.604869998,0.65499397,0.121588636,1,Cuculus micropterus
1975,0.551838803,0.60203467,0.652230537,0.119217658,1,Cuculus micropterus
1976,0.548875995,0.599212632,0.64954927,0.116892913,1,Cuculus micropterus
1977,0.546047625,0.596403823,0.646760021,0.114613501,1,Cuculus micropterus
1978,0.54322131,0.59360818,0.64399505,0.112378538,1,Cuculus micropterus
1979,0.540368248,0.590825642,0.641283036,0.110187157,1,Cuculus micropterus
1980,0.537541459,0.588056147,0.638570834,0.108038507,1,Cuculus micropterus
1981,0.534684456,0.585299633,0.635914811,0.105931756,1,Cuculus micropterus
1982,0.531919533,0.582556041,0.63319255,0.103866087,1,Cuculus micropterus
1983,0.52913625,0.57982531,0.63051437,0.101840698,1,Cuculus micropterus
1984,0.526283562,0.577107379,0.627931195,0.099854805,1,Cuculus micropterus
1985,0.523480688,0.574402188,0.625323688,0.097907636,1,Cuculus micropterus
1986,0.520836167,0.571709678,0.622583188,0.095998437,1,Cuculus micropterus
1987,0.518047156,0.569029789,0.620012421,0.094126468,1,Cuculus micropterus
1988,0.51538836,0.566362461,0.617336563,0.092291001,1,Cuculus micropterus
1989,0.512673663,0.563707637,0.614741612,0.090491327,1,Cuculus micropterus
1990,0.510019613,0.561065258,0.612110903,0.088726746,1,Cuculus micropterus
1991,0.507307541,0.558435264,0.609562988,0.086996574,1,Cuculus micropterus
1992,0.504690687,0.555817599,0.606944511,0.085300141,1,Cuculus micropterus
1993,0.502131091,0.553212204,0.604293317,0.083636789,1,Cuculus micropterus
1994,0.499606516,0.550619022,0.601631528,0.082005871,1,Cuculus micropterus
1995,0.497060264,0.548037995,0.599015726,0.080406757,1,Cuculus micropterus
1996,0.494456537,0.545469067,0.596481598,0.078838825,1,Cuculus micropterus
1997,0.491840547,0.542912181,0.593983815,0.077301468,1,Cuculus micropterus
1998,0.489280495,0.54036728,0.591454065,0.075794089,1,Cuculus micropterus
1999,0.486737902,0.537834308,0.588930715,0.074316104,1,Cuculus micropterus
2000,0.484191399,0.53531321,0.586435021,0.07286694,1,Cuculus micropterus
2001,0.481701902,0.532803929,0.583905957,0.071446035,1,Cuculus micropterus
2002,0.479127667,0.530306411,0.581485155,0.070052837,1,Cuculus micropterus
2003,0.476598535,0.5278206,0.579042665,0.068686807,1,Cuculus micropterus
2004,0.474105282,0.525346441,0.576587599,0.067347414,1,Cuculus micropterus
2005,0.471578652,0.522883879,0.574189107,0.06603414,1,Cuculus micropterus
2006,0.46906707,0.520432861,0.571798652,0.064746474,1,Cuculus micropterus
2007,0.466640144,0.517993332,0.56934652,0.063483918,1,Cuculus micropterus
2008,0.46422392,0.515565238,0.566906557,0.062245981,1,Cuculus micropterus
2009,0.461797715,0.513148526,0.564499338,0.061032185,1,Cuculus micropterus
2010,0.459391272,0.510743142,0.562095013,0.059842057,1,Cuculus micropterus
2011,0.456956412,0.508349034,0.559741656,0.058675137,1,Cuculus micropterus
2012,0.454526482,0.505966148,0.557405814,0.057530972,1,Cuculus micropterus
2013,0.452110716,0.503594432,0.555078147,0.056409118,1,Cuculus micropterus
2014,0.449717902,0.501233833,0.552749763,0.05530914,1,Cuculus micropterus
2015,0.44732548,0.498884299,0.550443118,0.054230612,1,Cuculus micropterus
2016,0.444997941,0.496545779,0.548093617,0.053173115,1,Cuculus micropterus
2017,0.442695791,0.494218221,0.54574065,0.052136239,1,Cuculus micropterus
2018,0.440391228,0.491901573,0.543411917,0.051119583,1,Cuculus micropterus
2019,0.43812244,0.489595784,0.541069128,0.050122751,1,Cuculus micropterus
2020,0.435807641,0.487300804,0.538793967,0.049145357,1,Cuculus micropterus
2021,0.433427543,0.485016581,0.53660562,0.048187023,1,Cuculus micropterus
2022,0.431151495,0.482743066,0.534334638,0.047247376,1,Cuculus micropterus
2023,0.4289362,0.480480208,0.532024216,0.046326052,1,Cuculus micropterus
2024,0.426726329,0.478227957,0.529729585,0.045422694,1,Cuculus micropterus
2025,0.424524965,0.475986263,0.527447562,0.044536951,1,Cuculus micropterus
2026,0.422352225,0.473755078,0.525157931,0.043668481,1,Cuculus micropterus
2027,0.42015339,0.471534351,0.522915312,0.042816945,1,Cuculus micropterus
2028,0.417917151,0.469324034,0.520730916,0.041982015,1,Cuculus micropterus
2029,0.415685523,0.467124077,0.518562631,0.041163366,1,Cuculus micropterus
2030,0.4135881,0.464934433,0.516280767,0.04036068,1,Cuculus micropterus
1881,1,1,1,1,1,Coturnix coromandelica
1882,0.988383015,0.9953125,1.002241985,0.9805,1,Coturnix coromandelica
1883,0.980760851,0.990646973,1.000533095,0.96138025,1,Coturnix coromandelica
1884,0.974015392,0.986003315,0.997991238,0.942633335,1,Coturnix coromandelica
1885,0.967588148,0.981381424,0.9951747,0.924251985,1,Coturnix coromandelica
1886,0.961350336,0.976781199,0.992212062,0.906229071,1,Coturnix coromandelica
1887,0.955297897,0.972202537,0.989107177,0.888557604,1,Coturnix coromandelica
1888,0.949385247,0.967645338,0.985905428,0.871230731,1,Coturnix coromandelica
1889,0.943746064,0.9631095,0.982472937,0.854241732,1,Coturnix coromandelica
1890,0.938212097,0.958594924,0.978977751,0.837584018,1,Coturnix coromandelica
1891,0.932760671,0.954101511,0.97544235,0.82125113,1,Coturnix coromandelica
1892,0.927193665,0.94962916,0.972064654,0.805236733,1,Coturnix coromandelica
1893,0.921816939,0.945177773,0.968538608,0.789534616,1,Coturnix coromandelica
1894,0.916498985,0.940747252,0.96499552,0.774138691,1,Coturnix coromandelica
1895,0.911259324,0.9363375,0.961415675,0.759042987,1,Coturnix coromandelica
1896,0.905981303,0.931948418,0.957915533,0.744241649,1,Coturnix coromandelica
1897,0.900763492,0.927579909,0.954396326,0.729728937,1,Coturnix coromandelica
1898,0.895807403,0.923231879,0.950656354,0.715499222,1,Coturnix coromandelica
1899,0.890718623,0.918904229,0.947089836,0.701546987,1,Coturnix coromandelica
1900,0.885762107,0.914596866,0.943431624,0.687866821,1,Coturnix coromandelica
1901,0.880895624,0.910309693,0.939723762,0.674453418,1,Coturnix coromandelica
1902,0.876073162,0.906042616,0.936012071,0.661301577,1,Coturnix coromandelica
1903,0.871237515,0.901795541,0.932353567,0.648406196,1,Coturnix coromandelica
1904,0.866301355,0.897568375,0.928835394,0.635762275,1,Coturnix coromandelica
1905,0.861446492,0.893361023,0.925275554,0.623364911,1,Coturnix coromandelica
1906,0.85681628,0.889173393,0.921530506,0.611209295,1,Coturnix coromandelica
1907,0.852066488,0.885005393,0.917944298,0.599290714,1,Coturnix coromandelica
1908,0.84734509,0.88085693,0.914368771,0.587604545,1,Coturnix coromandelica
1909,0.842576113,0.876727913,0.910879714,0.576146256,1,Coturnix coromandelica
1910,0.837978853,0.872618251,0.90725765,0.564911404,1,Coturnix coromandelica
1911,0.833525936,0.868527853,0.903529771,0.553895632,1,Coturnix coromandelica
1912,0.829024514,0.864456629,0.899888744,0.543094667,1,Coturnix coromandelica
1913,0.824523643,0.860404488,0.896285333,0.532504321,1,Coturnix coromandelica
1914,0.820053482,0.856371342,0.892689203,0.522120487,1,Coturnix coromandelica
1915,0.815542953,0.852357102,0.889171251,0.511939137,1,Coturnix coromandelica
1916,0.811065704,0.848361678,0.885657652,0.501956324,1,Coturnix coromandelica
1917,0.806743876,0.844384982,0.882026088,0.492168176,1,Coturnix coromandelica
1918,0.802366522,0.840426928,0.878487334,0.482570896,1,Coturnix coromandelica
1919,0.797967338,0.836487427,0.875007515,0.473160764,1,Coturnix coromandelica
1920,0.793721335,0.832566392,0.871411449,0.463934129,1,Coturnix coromandelica
1921,0.789485759,0.828663737,0.867841715,0.454887413,1,Coturnix coromandelica
1922,0.785390513,0.824779376,0.864168238,0.446017109,1,Coturnix coromandelica
1923,0.781288982,0.820913222,0.860537462,0.437319775,1,Coturnix coromandelica
1924,0.777101704,0.817065191,0.857028679,0.42879204,1,Coturnix coromandelica
1925,0.772959582,0.813235198,0.853510815,0.420430595,1,Coturnix coromandelica
1926,0.768825355,0.809423158,0.850020962,0.412232198,1,Coturnix coromandelica
1927,0.764665831,0.805628987,0.846592143,0.40419367,1,Coturnix coromandelica
1928,0.760502484,0.801852601,0.843202719,0.396311894,1,Coturnix coromandelica
1929,0.756523479,0.798093917,0.839664356,0.388583812,1,Coturnix coromandelica
1930,0.752618773,0.794352852,0.836086931,0.381006427,1,Coturnix coromandelica
1931,0.748533161,0.790629323,0.832725485,0.373576802,1,Coturnix coromandelica
1932,0.744532243,0.786923248,0.829314254,0.366292055,1,Coturnix coromandelica
1933,0.740530741,0.783234545,0.82593835,0.359149359,1,Coturnix coromandelica
1934,0.736571193,0.779563134,0.822555074,0.352145947,1,Coturnix coromandelica
1935,0.732704687,0.775908931,0.819113175,0.345279101,1,Coturnix coromandelica
1936,0.728844674,0.772271858,0.815699043,0.338546159,1,Coturnix coromandelica
1937,0.724997694,0.768651834,0.812305973,0.331944508,1,Coturnix coromandelica
1938,0.721163949,0.765048778,0.808933608,0.325471591,1,Coturnix coromandelica
1939,0.717307401,0.761462612,0.805617824,0.319124894,1,Coturnix coromandelica
1940,0.713529239,0.757893256,0.802257274,0.312901959,1,Coturnix coromandelica
1941,0.709737681,0.754340632,0.798943582,0.306800371,1,Coturnix coromandelica
1942,0.706000994,0.75080466,0.795608326,0.300817764,1,Coturnix coromandelica
1943,0.702182807,0.747285263,0.79238772,0.294951817,1,Coturnix coromandelica
1944,0.698495859,0.743782363,0.789068868,0.289200257,1,Coturnix coromandelica
1945,0.694710237,0.740295884,0.78588153,0.283560852,1,Coturnix coromandelica
1946,0.691075586,0.736825747,0.782575907,0.278031415,1,Coturnix coromandelica
1947,0.687355046,0.733371876,0.779388706,0.272609803,1,Coturnix coromandelica
1948,0.683787402,0.729934195,0.776080989,0.267293911,1,Coturnix coromandelica
1949,0.680168386,0.726512629,0.772856872,0.26208168,1,Coturnix coromandelica
1950,0.676660557,0.723107101,0.769553645,0.256971087,1,Coturnix coromandelica
1951,0.673145837,0.719717536,0.766289235,0.251960151,1,Coturnix coromandelica
1952,0.669588075,0.71634386,0.763099646,0.247046928,1,Coturnix coromandelica
1953,0.666000525,0.712985998,0.759971472,0.242229513,1,Coturnix coromandelica
1954,0.662497537,0.709643877,0.756790216,0.237506038,1,Coturnix coromandelica
1955,0.659033348,0.706317421,0.753601493,0.23287467,1,Coturnix coromandelica
1956,0.655603255,0.703006558,0.750409861,0.228333614,1,Coturnix coromandelica
1957,0.652135626,0.699711215,0.747286804,0.223881108,1,Coturnix coromandelica
1958,0.64868712,0.696431318,0.744175517,0.219515427,1,Coturnix coromandelica
1959,0.645230654,0.693166797,0.74110294,0.215234876,1,Coturnix coromandelica
1960,0.641872033,0.689917577,0.737963121,0.211037796,1,Coturnix coromandelica
1961,0.638498504,0.686683589,0.734868673,0.206922559,1,Coturnix coromandelica
1962,0.635113895,0.683464759,0.731815623,0.202887569,1,Coturnix coromandelica
1963,0.63174987,0.680261018,0.728772167,0.198931261,1,Coturnix coromandelica
1964,0.628432322,0.677072295,0.725712267,0.195052102,1,Coturnix coromandelica
1965,0.625170052,0.673898518,0.722626985,0.191248586,1,Coturnix coromandelica
1966,0.621905059,0.670739619,0.719574179,0.187519238,1,Coturnix coromandelica
1967,0.618595456,0.667595527,0.716595599,0.183862613,1,Coturnix coromandelica
1968,0.615347416,0.664466173,0.713584931,0.180277292,1,Coturnix coromandelica
1969,0.612090416,0.661351488,0.710612559,0.176761885,1,Coturnix coromandelica
1970,0.608855726,0.658251403,0.70764708,0.173315028,1,Coturnix coromandelica
1971,0.605712361,0.655165849,0.704619337,0.169935385,1,Coturnix coromandelica
1972,0.602434868,0.652094759,0.70175465,0.166621645,1,Coturnix coromandelica
1973,0.599303909,0.649038065,0.698772221,0.163372523,1,Coturnix coromandelica
1974,0.59621106,0.645995699,0.695780339,0.160186759,1,Coturnix coromandelica
1975,0.593108114,0.642967594,0.692827074,0.157063117,1,Coturnix coromandelica
1976,0.590025823,0.639953684,0.689881544,0.154000386,1,Coturnix coromandelica
1977,0.586990844,0.636953901,0.686916958,0.150997379,1,Coturnix coromandelica
1978,0.583957199,0.63396818,0.68397916,0.14805293,1,Coturnix coromandelica
1979,0.580941719,0.630996454,0.681051188,0.145165898,1,Coturnix coromandelica
1980,0.577953204,0.628038658,0.678124111,0.142335163,1,Coturnix coromandelica
1981,0.575001342,0.625094727,0.675188111,0.139559627,1,Coturnix coromandelica
1982,0.571930772,0.622164595,0.672398418,0.136838214,1,Coturnix coromandelica
1983,0.568959221,0.619248199,0.669537176,0.134169869,1,Coturnix coromandelica
1984,0.566011024,0.616345473,0.666679921,0.131553557,1,Coturnix coromandelica
1985,0.563024066,0.613456353,0.663888641,0.128988262,1,Coturnix coromandelica
1986,0.560026689,0.610580777,0.661134864,0.126472991,1,Coturnix coromandelica
1987,0.5571622,0.607718679,0.658275159,0.124006768,1,Coturnix coromandelica
1988,0.554171535,0.604869998,0.65556846,0.121588636,1,Coturnix coromandelica
1989,0.551227468,0.60203467,0.652841871,0.119217658,1,Coturnix coromandelica
1990,0.548354486,0.599212632,0.650070779,0.116892913,1,Coturnix coromandelica
1991,0.545533248,0.596403823,0.647274398,0.114613501,1,Coturnix coromandelica
1992,0.542606915,0.59360818,0.644609445,0.112378538,1,Coturnix coromandelica
1993,0.539795988,0.590825642,0.641855296,0.110187157,1,Coturnix coromandelica
1994,0.537000729,0.588056147,0.639111564,0.108038507,1,Coturnix coromandelica
1995,0.534094685,0.585299633,0.636504582,0.105931756,1,Coturnix coromandelica
1996,0.531291007,0.582556041,0.633821075,0.103866087,1,Coturnix coromandelica
1997,0.528559846,0.57982531,0.631090773,0.101840698,1,Coturnix coromandelica
1998,0.525805276,0.577107379,0.628409482,0.099854805,1,Coturnix coromandelica
1999,0.523073974,0.574402188,0.625730402,0.097907636,1,Coturnix coromandelica
2000,0.520329234,0.571709678,0.623090121,0.095998437,1,Coturnix coromandelica
2001,0.517567897,0.569029789,0.62049168,0.094126468,1,Coturnix coromandelica
2002,0.514844509,0.566362461,0.617880413,0.092291001,1,Coturnix coromandelica
2003,0.512079503,0.563707637,0.615335772,0.090491327,1,Coturnix coromandelica
2004,0.509419343,0.561065258,0.612711173,0.088726746,1,Coturnix coromandelica
2005,0.506674427,0.558435264,0.610196102,0.086996574,1,Coturnix coromandelica
2006,0.504084823,0.555817599,0.607550375,0.085300141,1,Coturnix coromandelica
2007,0.50147929,0.553212204,0.604945118,0.083636789,1,Coturnix coromandelica
2008,0.498862252,0.550619022,0.602375792,0.082005871,1,Coturnix coromandelica
2009,0.496275857,0.548037995,0.599800134,0.080406757,1,Coturnix coromandelica
2010,0.493660804,0.545469067,0.597277331,0.078838825,1,Coturnix coromandelica
2011,0.491070078,0.542912181,0.594754284,0.077301468,1,Coturnix coromandelica
2012,0.488475924,0.54036728,0.592258636,0.075794089,1,Coturnix coromandelica
2013,0.485886309,0.537834308,0.589782308,0.074316104,1,Coturnix coromandelica
2014,0.48339392,0.53531321,0.5872325,0.07286694,1,Coturnix coromandelica
2015,0.480887832,0.532803929,0.584720027,0.071446035,1,Coturnix coromandelica
2016,0.478356463,0.530306411,0.582256359,0.070052837,1,Coturnix coromandelica
2017,0.475887114,0.5278206,0.579754085,0.068686807,1,Coturnix coromandelica
2018,0.47347057,0.525346441,0.577222312,0.067347414,1,Coturnix coromandelica
2019,0.47102438,0.522883879,0.574743378,0.06603414,1,Coturnix coromandelica
2020,0.468553204,0.520432861,0.572312518,0.064746474,1,Coturnix coromandelica
2021,0.466119311,0.517993332,0.569867353,0.063483918,1,Coturnix coromandelica
2022,0.463710322,0.515565238,0.567420154,0.062245981,1,Coturnix coromandelica
2023,0.461281839,0.513148526,0.565015214,0.061032185,1,Coturnix coromandelica
2024,0.458984648,0.510743142,0.562501637,0.059842057,1,Coturnix coromandelica
2025,0.456564923,0.508349034,0.560133145,0.058675137,1,Coturnix coromandelica
2026,0.454153759,0.505966148,0.557778537,0.057530972,1,Coturnix coromandelica
2027,0.451837684,0.503594432,0.555351179,0.056409118,1,Coturnix coromandelica
2028,0.449482388,0.501233833,0.552985277,0.05530914,1,Coturnix coromandelica
2029,0.447217044,0.498884299,0.550551554,0.054230612,1,Coturnix coromandelica
2030,0.444877869,0.496545779,0.548213689,0.053173115,1,Coturnix coromandelica
1947,1,1,1,1,1,Corvus splendens
1948,0.988227607,0.9953125,1.002397393,0.9805,1,Corvus splendens
1949,0.980672487,0.990646973,1.000621458,0.96138025,1,Corvus splendens
1950,0.973893851,0.986003315,0.998112779,0.942633335,1,Corvus splendens
1951,0.967494579,0.981381424,0.995268269,0.924251985,1,Corvus splendens
1952,0.961306013,0.976781199,0.992256385,0.906229071,1,Corvus splendens
1953,0.955265428,0.972202537,0.989139646,0.888557604,1,Corvus splendens
1954,0.949420667,0.967645338,0.985870008,0.871230731,1,Corvus splendens
1955,0.943715178,0.9631095,0.982503823,0.854241732,1,Corvus splendens
1956,0.938074051,0.958594924,0.979115798,0.837584018,1,Corvus splendens
1957,0.932531775,0.954101511,0.975671247,0.82125113,1,Corvus splendens
1958,0.927097726,0.94962916,0.972160594,0.805236733,1,Corvus splendens
1959,0.921684341,0.945177773,0.968671205,0.789534616,1,Corvus splendens
1960,0.916324032,0.940747252,0.965170473,0.774138691,1,Corvus splendens
1961,0.911101074,0.9363375,0.961573925,0.759042987,1,Corvus splendens
1962,0.905950359,0.931948418,0.957946476,0.744241649,1,Corvus splendens
1963,0.90081433,0.927579909,0.954345489,0.729728937,1,Corvus splendens
1964,0.895692428,0.923231879,0.950771329,0.715499222,1,Corvus splendens
1965,0.890757313,0.918904229,0.947051146,0.701546987,1,Corvus splendens
1966,0.885816174,0.914596866,0.943377557,0.687866821,1,Corvus splendens
1967,0.880802985,0.910309693,0.9398164,0.674453418,1,Corvus splendens
1968,0.875944314,0.906042616,0.936140918,0.661301577,1,Corvus splendens
1969,0.871139363,0.901795541,0.932451719,0.648406196,1,Corvus splendens
1970,0.866402237,0.897568375,0.928734512,0.635762275,1,Corvus splendens
1971,0.861695378,0.893361023,0.925026668,0.623364911,1,Corvus splendens
1972,0.856992175,0.889173393,0.921354611,0.611209295,1,Corvus splendens
1973,0.852278533,0.885005393,0.917732253,0.599290714,1,Corvus splendens
1974,0.847570586,0.88085693,0.914143274,0.587604545,1,Corvus splendens
1975,0.843004525,0.876727913,0.910451302,0.576146256,1,Corvus splendens
1976,0.838426699,0.872618251,0.906809803,0.564911404,1,Corvus splendens
1977,0.833802174,0.868527853,0.903253533,0.553895632,1,Corvus splendens
1978,0.82923719,0.864456629,0.899676067,0.543094667,1,Corvus splendens
1979,0.824623368,0.860404488,0.896185609,0.532504321,1,Corvus splendens
1980,0.82016363,0.856371342,0.892579055,0.522120487,1,Corvus splendens
